id,Name,Zip Code,Buisness Rating,Review Count,Categories,Delivery,Distance,Price
bpOXtmwfYSrAZXHjaUiVGQ,Old Chicago Pizza & Taproom,80228,3.0,227,pizza,True,14121.770426477367,$$
C-nJaZKcB7iDxec0xV_rwQ,Redgarden Restaurant And Brewery,80027,4.0,49,breweries,True,28463.65469195597,$$
q59Rz8mgV6HE5E6TzZRwhQ,Los Arcos,80030,3.5,253,mexican,True,13693.511832393579,$$
G6ckyL7AK1qNyRop7xHa4g,Marco's Coal Fired- Ballpark,80205,4.0,1175,pizza,True,2755.8424165045185,$$
NqzAIEAf4HWhCWvdAVsbUw,Pizza Republica,80111,4.0,392,pizza,True,14249.896043996783,$$
zRM0rFyx_9ZqkyT9ptP27g,Buffalo Wild Wings,80110,2.0,122,chicken_wings,True,10329.665807475692,$$
AdkZjsk2IORcbzDe5HTExQ,Midici - The Neapolitan Pizza Company,80237,3.5,82,pizza,True,13429.022841629652,$$
zsLa_R1telkxfYlfI5tGLw,The Crawling Crab,80227,4.0,21,seafood,False,12884.322533460983,
3rj1AB-QexG8DbX25yQQ2A,Rojas Mexican Restaurant,80234,3.0,58,mexican,True,19908.415932760025,$$
MrFI4g0IoS6WKP4QeSdoQQ,Old Chicago,80601,3.0,78,sportsbars,True,29447.01786836164,$$
zzd8rJm9XMqFL2_vlwanyQ,Buffalo Wild Wings,80601,2.5,153,tradamerican,True,29585.471761422825,$$
_BIbWD20fcMPpMiNV-7B_Q,Chili's,80234,2.5,83,tex-mex,False,20043.537211360795,$$
tm_H2SeW0kUKcTKPjGP8aw,Ruth's Chris Steak House,80237,3.5,143,steak,True,13541.711123828554,$$
1OU_RfiusQHBQQjezS1XfA,4G's Restaurant,80123,3.0,63,mexican,True,15291.482716503177,$
gcbAC5Gy-oUzyS-xbGCEGg,Hooters,80234,2.5,87,tradamerican,True,20162.06189502851,$$
Pqyeby6EVKlKIKDnlmwlBQ,Little India,80210,3.5,352,indpak,True,6915.482091160955,$$
BIXEzgLqfzBEW-y2EPIrQw,Casa Vallarta,80014,3.5,274,mexican,True,15968.416702208851,$$
